,dcode,dname
608,2016080900005,녹십자우황청심원현탁액
609,2009090700297,녹십자원방우황청심원액(사향대체물질함유)
610,A11AKP08G5119,녹십자일본뇌염백신주
611,A11AKP08F1168,녹십자제놀찜카타플라스마
612,2016110200009,녹십자티디백신프리필드시린지주
613,A11AKP08G2162,뉴렉스환(거창만령단)
614,2022011300019,뉴백소비드프리필드시린지(사스코로나바이러스-2표면항원백신(유전자재조합))
615,A11AOOOOO6808,뉴백트과립
616,2010072000005,뉴헤모캡슐(수출용)
617,ppyu1o6xp6inj,다이아닐피디투액1.5%(2.5L/2백)
618,A11AGGGGA2041,다이아닐피디투액1.5%(2L/2백)
619,scbwe1xbmdajf,다이아닐피디투액2.5%(2.5L/2백)
620,A11AGGGGA2044,다이아닐피디투액2.5%(2L/2백)
621,A11AGGGGA2045,다이아닐피디투액2.5%(5L/백)
622,xi68mp0s4vmyw,다이아닐피디투액4.25%(2.5L/2백)
623,A11AGGGGA2048,다이아닐피디투액4.25%(2L/2백)
624,di799mq68wjam,닥터허브한방파스에스카타플라스마
625,05hmkhnvsb1g1,닥터허브한방파스카타플라스마
626,A11AKP08A0344,당미령에스환(당귀작약산)
627,A11A1500A0320,당사생백산(당귀사역가오수유생강탕)
628,A11A1500A0312,당작백산(당귀작약산)
629,A11A3660A0037,당치환(위생천화원)
630,A11AKP07L0379,당혈환(당귀작약산)
631,A11ABBBBB2733,대한5%포도당가생리식염액(1L/백)
632,A11ABBBBB2734,대한5%포도당가생리식염액(500mL/백)
633,A11ABBBBB2736,대한5%포도당가칼륨나트륨주2호(1000mL/백)
634,2016100500003,대한5%포도당가칼륨나트륨주2호(500mL/백)
635,A11ABBBBB2798,대한50%포도당주(500mL/백)
636,2018032200009,대한디만니톨주사액20%(100mL/백)
637,A11ABBBBB2741,대한멸균생리식염수(100mL/백)
638,A11ABBBBB2743,대한멸균생리식염수(1L/백)
639,2016050200049,대한멸균생리식염수(250mL/백)
640,A11AGGGGA1343,대한멸균생리식염수(3L/백)
641,A11APPPPP2751,대한멸균생리식염수(500mL/백)
642,A11ABBBBB2744,대한멸균생리식염수(50mL/백)
643,2016120600086,대한멸균증류수(주사용수)(1000mL/백)
644,2017032000009,대한염화나트륨주0.45%(1000mL/백)
645,2017032000008,대한염화나트륨주0.45%(500mL/백)
646,A11ABBBBB2763,대한염화나트륨포도당주사액(1:4)(1L/백)
647,A11ABBBBB2764,대한염화나트륨포도당주사액(1:4)(500mL/백)
648,2019101600040,대한포도당주사액10%(1000mL/백)
649,A11ABBBBB2767,대한포도당주사액10%(500mL/백)
650,A11ABBBBB2770,대한포도당주사액5%(1000mL/백)
651,2019101600055,대한포도당주사액5%(100mL/백)
652,A11ABBBBB2771,대한포도당주사액5%(200mL/백)
653,A11ABBBBB2772,대한포도당주사액5%(500mL/백)
654,2018051800008,대한포도당주사액5%(50mL/백)
655,A11ABBBBB2778,대한하트만덱스주사액(500mL/백)
656,A11A1500A0253,대호백산
657,A11AKP08G2205,대활환(소경활혈탕)
658,A11A1500A0318,대황목백산
659,A11APPPPP2866,더모백겔
660,2011103100005,더블백정
661,2023031700003,더블유뮨액
662,A11A0090A0114,데시텐과립(십전대보탕)
663,A11A1080A0003,도표됴고약
664,A11A1500A0308,도핵백산(도핵승기탕)
665,A11A0670A0197,동성정로환당의정
666,2018080700007,동성정로환에프정
667,2018061500010,동성정로환에프환
668,A11AKP08F1250,동의고카타플라스마
669,A11AEEEEE0554,동의나신과립
670,A11AKP08G1209,동의당귀음자탕엑스과립
671,A11AEEEEE0546,동의당귀작약산엑스과립
672,A11AKP08F1002,동의백자환에스(당귀작약산)
673,A11AKP08G1214,동의백출탕엑스과립
674,A11AKP08G1216,동의시호청간탕엑스과립
675,A11AKP08L0383,동의신위단
676,A11AKP08G1218,동의십전대보탕엑스과립
677,A11AEEEEE0561,동의쌍화탕엑스과립
678,A11AEEEEE0563,동의영계출감탕엑스과립
679,A11AKP08G1219,동의오적산
680,A11AKP08G1220,동의온청음엑스과립
681,A11AEEEEE0567,동의육군자탕엑스과립
682,A11AKP08G2211,동의이목산엑스과립(인진오령산)
683,A11AEEEEE0570,동의자음강화탕엑스과립
684,A11APPPPP2744,동인곤보환
685,n0pp4k55pbq4q,동인보심단환(천왕보심단)
686,2010053100006,듀코랄액(경구콜레라백신)
687,A11AKP07L0180,디휘버엑스과립(청화보음탕)
688,2021081200001,러너스정
689,A11A1500A0456,레독신캡슐(황련해독탕)
690,A11AOOOOO8111,레디페린에프캡슐
691,2020062500017,레보카신주(100mL/백)
692,2020062500018,레보카신주(150mL/백)
693,A11AKP07L0182,레임백엑스과립
694,2011011900001,로타릭스액(경구용 약독화 로타 생바이러스 백신)
695,2011120200001,로타릭스프리필드(경구용 약독화 로타 생바이러스 백신)
696,A11AKP07L0412,로타텍액(경구용 약독화 로타생바이러스백신)
697,A11AKP09E0026,로푸신주(100mL/백)
698,A11AEEEEE0364,로푸신주(200mL/백)
699,2014121600008,루브리칸트안연고(수출용)
700,2015072700008,루브리칸트에스티안연고(수출용)
701,2015071500006,루브리칸트프레쉬안연고(수출용)
702,2015060300225,루브리푸레쉬피엠안연고(수출용)
703,2019061800029,루비골드과립
704,2012021300004,리드비백정
705,A11APPPPP1828,리렉스엑스과립(황련해독탕)
706,07b8bjq120e0f,리버빅연질캡슐(수출용)
707,pz7wfuq2wwhl9,리버쿨환
708,A11AKP07L0061,리소음엑스과립(탁리소독음)
709,A11AKP07L0311,리파워엑스과립
710,2015060300224,리푸레쉬피엠안연고(수출용)
711,2023081400002,마더스우황청심원액
712,2023081600001,마더스우황청심원현탁액
713,A11AKP07L0255,마일드엑스과립(분심기음)
714,A11APPPPP2808,마젤린환
715,A11AKP08G2245,마트롤환
716,A11AKKKKK0129,만풍단(거창만령단)
717,A11AKP08F1138,맨담한방고카타플라스마
718,2020030200016,메가골드백정
719,A11A1120A0365,메가랩환
720,A11AKP08G3874,메가백정
721,A11AEEEEE0505,메가비트환
722,2020090300002,메가삼백정
723,2009092300111,메가슬림정
724,2014072800040,메가우루백정
725,2014112400015,"메낙트라주(수막구균(A,C,Y,W-135)다당류-DT단백접합백신)"
726,2021122800004,메디라인정
727,A11APPPPP1785,메마트엑스과립(소경활혈탕)
728,2012052300001,"멘비오(수막구균 A,C,W135,Y-CRM197단백 접합 백신)"
729,A11AKP09F0037,명문시프로플록사신주사(100mL/백)
730,2016110200018,명문시프로플록사신주사(200mL/백)
731,6t29fkhbpq98g,명심고카타플라스마
732,2022091400005,"모더나스파이크박스2주(엘라소메란,이멜라소메란)(사스코로나바이러스-2 mRNA 백신)"
733,2021052400004,모더나스파이크박스주(사스코로나바이러스-2 mRNA 백신)
734,A11AKP07L0078,모시나엑스과립(계지복령환)
735,2016110800004,모아타민골드비백정
736,A11A1660A0183,몰트헤파겐연질캡슐(수출용)
737,A11AKP07L0284,무통환(영선제통음)
738,A11AOOOOO4277,뮤시딘플러스정(수출용)
739,A11AOOOOO3971,뮤코트렌정(수출용)
740,A11A1750A0050,미소정(가미소요산엑스정)
741,A11A1080A0089,미조보(궁귀조혈음엑기스과립)
742,A11A1080A0131,미춘보(온청음엑스과립)
743,A11AKP08G0757,바리박스주(수두생바이러스백신)
744,A11AKP08G3784,바리엘백신(수두생바이러스백신)
745,A11ABBBBB0196,바릴릭스주(수두생바이러스백신)
746,2023110100004,박스뉴반스프리필드시린지(폐렴구균·디프테리아CRM197단백접합백신)
747,2009092800006,박시플루주사액프리필드시린지(인플루엔자분할백신)
748,2017010200023,박씨그리프주(인플루엔자분할백신)
749,2017062100003,박씨그리프테트라주(인플루엔자분할백신)
750,2017012300017,박타주(A형간염백신)
751,2017012300018,박타프리필드시린지(A형간염백신)
752,A11A0090A0112,반백과립(반하백출천마탕)
753,A11AKP08F1001,반백순정산(반하백출천마탕)
754,2020030300001,배리셀라주(수두생바이러스백신)
755,2022052600001,백광의료용아산화질소
756,2009071504160,백사민연질캡슐(수출용)
757,2021052400003,백스제브리아주(사스코로나바이러스-2 바이러스벡터백신)
758,2017062100002,백시플루4가주사액프리필드시린지(인플루엔자분할백신)
759,A11AKP08K0144,백시플루주사액프리필드시린지(인플루엔자분할백신)
760,A11AKP08F1410,백일후애액2%
761,A11AKP08F1412,백일후애액5%
762,2019030800056,백일후애캡슐
763,2019042500054,백초수액
764,A11A3550A0164,백초시럽플러스
765,A11AKP08B0016,백치산에스과립(패독산)
766,A11AKP08A0461,백치산엑스과립(인삼패독산)
767,2020112600006,베나니액
768,2022052000001,벡세로프리필드시린지
769,2017080100028,벤포메가백정
770,2018060500003,벤포비백정
771,A11APPPPP1921,보금원환
772,A11AKP07L0257,보기생열탕엑스과립(황기건중탕)
773,A11A1830A0049,보기환(오약순기산가도담탕환)
774,2016120600030,보노렉스300주(1000mL/백)
775,2016120600029,보노렉스300주(500mL/백)
776,2014121800001,보령디티에이피백신주(프리필드시린지)
777,2019090900192,보령디티에이피아이피브이백신프리필드시린지
778,2017012300019,보령세포배양일본뇌염백신주(건조세포배양일본뇌염백신)
779,A11AOOOOO2190,보령우황청심원액(사향대체물질L-무스콘함유)
780,2015090800003,보령우황청심원현탁액
781,A11AOOOOO3810,보령원방우황청심원액(사향대체물질L-무스콘함유)
782,2017012300020,보령일본뇌염백신주
783,A11AKP09F0112,보령일본뇌염백신주프리필드시린지
784,2022111600011,보령티디백신프리필드시린지
785,2016072000002,보령플루Ⅴ테트라백신주(프리필드시린지)(인플루엔자분할백신)
786,2017062100001,보령플루Ⅷ테트라백신주(프리필드시린지)(인플루엔자분할백신)
787,2017012300022,보령플루백신V주(프리필드시린지)(인플루엔자분할백신)
788,2016111700004,보령플루백신VIII-TF주(프리필드시린지)(인플루엔자분할백신)
789,2020103000002,보령플루XI테트라백신프리필드시린지주(인플루엔자분할백신)
790,2020123100005,보령A형간염백신프리필드시린지주(A형간염백신)
791,A11AKP08B0006,보명환(안중조기환)
792,A11A1080A0127,보미(당귀작약산엑스과립)
793,bx342zcdj9kqo,보심안정환(수출용)
794,A11A2460A0117,보심액(천왕보심단)
795,2019031900012,보위황정
796,A11A1500A0330,보익백산(보중익기탕)
797,A11AKP07L0323,보익산엑스과립(보중익기탕)
798,A11A0090A0046,보중기과립(보중익기탕)
799,A11AKP07L0288,보중기순정산(보중익기탕)
800,A11A2670A0001,보화소합원
801,A11A2670B0072,보화원청환(수출용)
802,A11A0090A0057,부루톤정
803,2010061000002,"부스트릭스프리필드시린지(성인용흡착디프테리아,파상풍톡소이드및정제백일해혼합백신)"
804,2022082900001,부채표십신탕액
805,2015111100023,부채표한방파프플러스카타플라스마
806,2016070600008,뷰티스15미백겔
807,A11AKP07L0171,브레인엑스과립(백호가인삼탕)
808,2021041200002,브론패스정
809,A11AKP07L0197,브르럭엑스과립(청폐탕)
810,A11AEEEEE0582,비감원엑스과립(갈근탕가천궁신이엑스)
811,A11AOOOOO6858,비백산(650g)
812,2019102200023,비백산(900g)
813,2019070900011,비백큐골드정
814,2016091900015,비백파워정
815,2018041000004,비보티프캡슐(경구용장티푸스백신)
816,2018051400009,비알플루텍I테트라백신주(프리필드시린지)(인플루엔자분할백신)
817,2019070300015,비알플루텍III테트라백신프리필드시린지(인플루엔자분할백신)
818,A11ABBBBB0224,비에스에스액플라스틱백타입
819,A11A1080A0085,비위온통(반하백출천마탕엑스과립)
820,A11A1120A0335,비위장쾌환(안중조기환)
821,A11ABBBBB0072,비코그린정(수출용)
822,2021122400014,비코민백골드정
823,A11AKP08G0128,비타비백정
824,2013072400008,비타알부여심정
825,2009071502183,비폴라민연질캡슐(수출용)
826,2021022400009,빅코민백골드정
827,2012032300005,빅코민백정
828,2018052900004,살사라인정
829,A11AKP08G1500,삼기탕엑스과립
830,A11A1500A0399,삼미백산
831,A11AKP08G2370,삼성우황청심원액(사향대체물질L-무스콘함유)
832,A11ABBBBB0711,삼성우황청심원현탁액
833,f91hgjlsqe1gy,삼성원방우황청심원액(사향대체물질L-무스콘함유)
834,A11A1080A0026,삼위단(태화환)
835,A11A1080A0118,삼정보(인삼양영탕엑스과립)
836,A11A1080A0164,삼정탕과립
837,A11AKP07L0146,상청탕(청상방풍탕엑스과립)
838,A11AKP08B0144,생비원(수출용)
839,A11A1500A0294,생사심백산
840,A11AKP07L0380,생천원(위생천화원)
841,2018020200004,생큐환
842,A11AKP08G3745,서바릭스프리필드시린지(인유두종바이러스백신)
843,A11AKP09A0082,선위환(안중조기환)
844,A11AKP09A0020,선효환(당귀작약산환)
845,A11A0390B0001,성광멸균바세린거즈
846,A11A1520A0278,세독정(황련해독탕)
847,A11AKP08L0299,세세과립(수출용)
848,2022080400005,세프로틴주
849,A11AKP07L0336,세피아산(당귀작약산)
850,a533a73wq9qpb,세피아에프환(당귀작약산)
851,A11AEEEEE0461,센스모닝정(방풍통성산)
852,A11APPPPP1959,소근원엑스과립(갈근탕)
853,2011051300001,소아용아그리팔프리필드시린지(인플루엔자표면항원백신)
854,A11AEEEEE0576,소위단
855,A11A1830A0051,소천환
856,A11AKP07L0390,소향원
857,2020122400003,속편환
858,2019090900236,솔표우황청심원(사향대체물질L-무스콘함유)
859,2020081100001,솔표우황청심원액(사향대체물질l-무스콘함유)
860,2021010500005,솔표원방우황청심원액
861,2017121100006,솔표원방우황청심원액(사향대체물질L-무스콘함유)(수출용)
862,A11AKP08G5094,수두박스주(수두생바이러스백신)
863,2009102600006,수렌유환
864,A11AKP07L0357,숙신환(안중조기환)
865,m3eqlftigkgmd,숙치환
866,A11AKP08G3505,순기신명환
867,A11A1080A0125,순령(오적산엑스과립)
868,dxidqwscpgzj6,순심환(천왕보심단)
869,A11AKP09B0078,순위단
870,A11AKP08F0629,순중환에스
871,A11APPPPP2463,스림스엑스과립(방기황기탕)
872,2019010700015,스림스정
873,chphgnshugsri,스미탈환(보화환)
874,2020051500014,스카이뉴모프리필드시린지(수출용)
875,2021060700002,스카이뉴모프리필드시린지(폐렴구균·디프테리아CRM197단백접합백신)
876,2018060500002,스카이바리셀라주(수두생바이러스백신)
877,2019071500011,스카이비백정
878,2019022800107,스카이셀플루4가멀티주(세포배양인플루엔자표면항원백신)(수출용)
879,2019022200072,스카이셀플루4가주(세포배양인플루엔자표면항원백신)(수출용)
880,2016010500064,스카이셀플루4가프리필드시린지(세포배양인플루엔자표면항원백신)
881,2020011000006,스카이셀플루4가프리필드시린지(세포배양인플루엔자표면항원백신)(수출용)
882,2017090700001,스카이셀플루멀티주(세포배양인플루엔자표면항원백신)(수출용)
883,2017032800005,스카이셀플루주(세포배양인플루엔자표면항원백신)(수출용)
884,2017012300024,스카이셀플루프리필드시린지(세포배양인플루엔자표면항원백신)
885,2020011300001,스카이셀플루프리필드시린지(세포배양인플루엔자표면항원백신)(수출용)
886,2017101100098,스카이조스터주(대상포진생바이러스백신)
887,2022070100006,스카이코비원멀티주(사스코로나바이러스-2 표면항원 백신(유전자재조합))
888,2011070100005,스타마릴주(약독황열생바이러스백신)(관납용)
889,A11AKP07L0200,스토비엑스과립(향사육군자탕)
890,2022101100006,"스파이크박스2주(엘라소메란,이멜라소메란)(사스코로나바이러스-2 mRNA 백신)"
891,2023100400011,스파이크박스듀오2주
892,2021121400005,스파이크박스주(사스코로나바이러스-2 mRNA 백신)
893,2019051600077,슬림웰정
894,A11A1830A0030,승기환(거풍지보단)
895,yrc5sl9d9ukfc,시루스과립(오적산엑스과립)
896,A11AOOOOO8946,시스치올정(수출용)
897,A11A0090A0153,시이간과립(시호청간탕)
898,A11AKP08G2895,시프겔한방파프카타플라스마
899,A11AOOOOO2463,신감카타플라스마
900,2009091800320,신나겐에스과립
901,A11AKP08F0445,신명원(소경활혈탕)
902,A11AHHHHH0266,신선고카타플라스마
903,A11AKP08K0262,신신명황고카타플라스마
